데이터수집일자,순번,ECOS산업분류코드,ISTANS산업분류코드,조사년도,산업분류코드설명,재무제표계정과목명,재무제표계정과목금액,손익계산서계정과목명,손익계산서계정과목금액,생산력지표계정과목명,생산력지표계정과목금액,성장성지표계정과목명,성장성지표계정과목금액,국내시장규모금액,매출액,당기순이익,영업이익,자기자본비율,차입금의존도금액
20220216,17097,C16,0004,2017,제조업,현금.현금성자산,1977507,당기순손익,575254,총자본투자효율,17.01,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17098,C16,0004,2017,제조업,당좌자산,12339166,매출원가,29670084,총자본투자효율,17.01,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17099,C16,0004,2017,제조업,부채및자본합계,27387470,매출액,43701652,노동소득분배율,79.6,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17100,C16,0004,2017,제조업,부채및자본합계,27387470,당기순손익,575254,노동소득분배율,79.6,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17101,C16,0004,2017,제조업,부채및자본합계,27387470,매출액,43701652,기계투자효율,4691.34,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17102,C16,0004,2017,제조업,현금.현금성자산,1977507,매출액,43701652,노동소득분배율,79.6,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17103,C16,0004,2017,제조업,부채및자본합계,27387470,매출총손익,14031568,노동소득분배율,79.6,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17104,C16,0004,2017,제조업,유동자산,21552544,매출원가,29670084,노동소득분배율,79.6,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17105,C16,0004,2017,제조업,현금.현금성자산,1977507,매출원가,29670084,노동소득분배율,79.6,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17106,C16,0004,2017,제조업,부채및자본합계,27387470,매출총손익,14031568,총자본투자효율,17.01,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17107,C16,0004,2017,제조업,현금.현금성자산,1977507,매출액,43701652,설비투자효율,107.65,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17108,C16,0004,2017,제조업,부채및자본합계,27387470,매출액,43701652,기계투자효율,4691.34,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17109,C16,0004,2017,제조업,유동자산,21552544,매출총손익,14031568,노동소득분배율,79.6,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17110,C16,0004,2017,제조업,유동자산,21552544,매출총손익,14031568,총자본투자효율,17.01,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17111,C16,0004,2017,제조업,부채및자본합계,27387470,매출총손익,14031568,총자본투자효율,17.01,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17112,C16,0004,2017,제조업,부채및자본합계,27387470,매출원가,29670084,노동소득분배율,79.6,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17113,C16,0004,2017,제조업,당좌자산,12339166,매출총손익,14031568,기계투자효율,4691.34,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17114,C16,0004,2017,제조업,당좌자산,12339166,당기순손익,575254,설비투자효율,107.65,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17115,C16,0004,2017,제조업,당좌자산,12339166,매출총손익,14031568,총자본투자효율,17.01,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17116,C16,0004,2017,제조업,당좌자산,12339166,매출액,43701652,설비투자효율,107.65,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17117,C16,0004,2017,제조업,당좌자산,12339166,매출액,43701652,노동소득분배율,79.6,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17118,C16,0004,2017,제조업,유동자산,21552544,당기순손익,575254,총자본투자효율,17.01,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17119,C16,0004,2017,제조업,당좌자산,12339166,매출액,43701652,총자본투자효율,17.01,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17120,C16,0004,2017,제조업,현금.현금성자산,1977507,매출총손익,14031568,총자본투자효율,17.01,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17121,C16,0004,2017,제조업,부채및자본합계,27387470,당기순손익,575254,기계투자효율,4691.34,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17122,C16,0004,2017,제조업,당좌자산,12339166,매출총손익,14031568,총자본투자효율,17.01,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17123,C16,0004,2017,제조업,현금.현금성자산,1977507,매출총손익,14031568,기계투자효율,4691.34,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17124,C16,0004,2017,제조업,현금.현금성자산,1977507,매출액,43701652,기계투자효율,4691.34,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17125,C16,0004,2017,제조업,현금.현금성자산,1977507,매출액,43701652,총자본투자효율,17.01,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17126,C16,0004,2017,제조업,현금.현금성자산,1977507,매출총손익,14031568,설비투자효율,107.65,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17127,C16,0004,2017,제조업,현금.현금성자산,1977507,매출총손익,14031568,총자본투자효율,17.01,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17128,C16,0004,2017,제조업,현금.현금성자산,1977507,당기순손익,575254,노동소득분배율,79.6,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17129,C16,0004,2017,제조업,유동자산,21552544,매출원가,29670084,노동소득분배율,79.6,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17130,C16,0004,2017,제조업,당좌자산,12339166,매출액,43701652,총자본투자효율,17.01,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17131,C16,0004,2017,제조업,부채및자본합계,27387470,매출원가,29670084,기계투자효율,4691.34,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17132,C16,0004,2017,제조업,부채및자본합계,27387470,매출원가,29670084,총자본투자효율,17.01,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17133,C16,0004,2017,제조업,유동자산,21552544,매출원가,29670084,기계투자효율,4691.34,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17134,C16,0004,2017,제조업,현금.현금성자산,1977507,매출원가,29670084,노동소득분배율,79.6,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17135,C16,0004,2017,제조업,유동자산,21552544,매출액,43701652,총자본투자효율,17.01,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17136,C16,0004,2017,제조업,부채및자본합계,27387470,매출총손익,14031568,기계투자효율,4691.34,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17137,C16,0004,2017,제조업,현금.현금성자산,1977507,당기순손익,575254,설비투자효율,107.65,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17138,C16,0004,2017,제조업,유동자산,21552544,매출총손익,14031568,총자본투자효율,17.01,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17139,C16,0004,2017,제조업,당좌자산,12339166,당기순손익,575254,설비투자효율,107.65,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17140,C16,0004,2017,제조업,현금.현금성자산,1977507,매출원가,29670084,설비투자효율,107.65,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17141,C16,0004,2017,제조업,부채및자본합계,27387470,매출원가,29670084,기계투자효율,4691.34,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17142,C16,0004,2017,제조업,유동자산,21552544,매출액,43701652,노동소득분배율,79.6,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17143,C16,0004,2017,제조업,유동자산,21552544,매출액,43701652,설비투자효율,107.65,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17144,C16,0004,2017,제조업,부채및자본합계,27387470,매출원가,29670084,총자본투자효율,17.01,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17145,C16,0004,2017,제조업,부채및자본합계,27387470,매출액,43701652,설비투자효율,107.65,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17146,C16,0004,2017,제조업,현금.현금성자산,1977507,매출원가,29670084,기계투자효율,4691.34,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17147,C16,0004,2017,제조업,현금.현금성자산,1977507,매출액,43701652,노동소득분배율,79.6,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17148,C16,0004,2017,제조업,유동자산,21552544,당기순손익,575254,노동소득분배율,79.6,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17149,C16,0004,2017,제조업,부채및자본합계,27387470,매출액,43701652,총자본투자효율,17.01,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17150,C16,0004,2017,제조업,유동자산,21552544,매출원가,29670084,기계투자효율,4691.34,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17151,C16,0004,2017,제조업,현금.현금성자산,1977507,매출원가,29670084,설비투자효율,107.65,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17152,C16,0004,2017,제조업,현금.현금성자산,1977507,매출총손익,14031568,기계투자효율,4691.34,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17153,C16,0004,2017,제조업,유동자산,21552544,매출액,43701652,기계투자효율,4691.34,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17154,C16,0004,2017,제조업,부채및자본합계,27387470,매출액,43701652,설비투자효율,107.65,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17155,C16,0004,2017,제조업,현금.현금성자산,1977507,매출액,43701652,기계투자효율,4691.34,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17156,C16,0004,2017,제조업,현금.현금성자산,1977507,매출액,43701652,노동소득분배율,79.6,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17157,C16,0004,2017,제조업,유동자산,21552544,매출원가,29670084,설비투자효율,107.65,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17158,C16,0004,2017,제조업,당좌자산,12339166,매출액,43701652,설비투자효율,107.65,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17159,C16,0004,2017,제조업,부채및자본합계,27387470,당기순손익,575254,노동소득분배율,79.6,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17160,C16,0004,2017,제조업,당좌자산,12339166,매출액,43701652,노동소득분배율,79.6,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17161,C16,0004,2017,제조업,유동자산,21552544,당기순손익,575254,총자본투자효율,17.01,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17162,C16,0004,2017,제조업,부채및자본합계,27387470,매출총손익,14031568,설비투자효율,107.65,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17163,C16,0004,2017,제조업,유동자산,21552544,매출총손익,14031568,노동소득분배율,79.6,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17164,C16,0004,2017,제조업,현금.현금성자산,1977507,매출총손익,14031568,노동소득분배율,79.6,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17165,C16,0004,2017,제조업,현금.현금성자산,1977507,매출액,43701652,기계투자효율,4691.34,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17166,C16,0004,2017,제조업,부채및자본합계,27387470,당기순손익,575254,기계투자효율,4691.34,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17167,C16,0004,2017,제조업,현금.현금성자산,1977507,매출액,43701652,총자본투자효율,17.01,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17168,C16,0004,2017,제조업,부채및자본합계,27387470,당기순손익,575254,설비투자효율,107.65,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17169,C16,0004,2017,제조업,당좌자산,12339166,당기순손익,575254,기계투자효율,4691.34,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17170,C16,0004,2017,제조업,유동자산,21552544,당기순손익,575254,기계투자효율,4691.34,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17171,C16,0004,2017,제조업,현금.현금성자산,1977507,매출총손익,14031568,설비투자효율,107.65,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17172,C16,0004,2017,제조업,유동자산,21552544,매출총손익,14031568,노동소득분배율,79.6,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17173,C16,0004,2017,제조업,부채및자본합계,27387470,당기순손익,575254,노동소득분배율,79.6,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17174,C16,0004,2017,제조업,당좌자산,12339166,매출액,43701652,노동소득분배율,79.6,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17175,C16,0004,2017,제조업,유동자산,21552544,당기순손익,575254,총자본투자효율,17.01,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17176,C16,0004,2017,제조업,현금.현금성자산,1977507,당기순손익,575254,노동소득분배율,79.6,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17177,C16,0004,2017,제조업,유동자산,21552544,매출액,43701652,노동소득분배율,79.6,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17178,C16,0004,2017,제조업,현금.현금성자산,1977507,매출총손익,14031568,설비투자효율,107.65,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17179,C16,0004,2017,제조업,부채및자본합계,27387470,매출액,43701652,총자본투자효율,17.01,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17180,C16,0004,2017,제조업,현금.현금성자산,1977507,당기순손익,575254,노동소득분배율,79.6,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17181,C16,0004,2017,제조업,유동자산,21552544,매출총손익,14031568,기계투자효율,4691.34,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17182,C16,0004,2017,제조업,유동자산,21552544,매출원가,29670084,설비투자효율,107.65,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17183,C16,0004,2017,제조업,부채및자본합계,27387470,매출원가,29670084,설비투자효율,107.65,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17184,C16,0004,2017,제조업,유동자산,21552544,매출총손익,14031568,총자본투자효율,17.01,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17185,C16,0004,2017,제조업,유동자산,21552544,매출액,43701652,총자본투자효율,17.01,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17186,C16,0004,2017,제조업,유동자산,21552544,매출원가,29670084,노동소득분배율,79.6,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17187,C16,0004,2017,제조업,유동자산,21552544,매출액,43701652,설비투자효율,107.65,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17188,C16,0004,2017,제조업,당좌자산,12339166,당기순손익,575254,설비투자효율,107.65,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17189,C16,0004,2017,제조업,현금.현금성자산,1977507,매출원가,29670084,기계투자효율,4691.34,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17190,C16,0004,2017,제조업,현금.현금성자산,1977507,당기순손익,575254,기계투자효율,4691.34,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17191,C16,0004,2017,제조업,유동자산,21552544,당기순손익,575254,노동소득분배율,79.6,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17192,C16,0004,2017,제조업,현금.현금성자산,1977507,매출원가,29670084,총자본투자효율,17.01,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17193,C16,0004,2017,제조업,당좌자산,12339166,매출원가,29670084,노동소득분배율,79.6,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17194,C16,0004,2017,제조업,당좌자산,12339166,매출원가,29670084,설비투자효율,107.65,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17195,C16,0004,2017,제조업,현금.현금성자산,1977507,매출원가,29670084,노동소득분배율,79.6,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17196,C16,0004,2017,제조업,당좌자산,12339166,매출액,43701652,총자본투자효율,17.01,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17197,C16,0004,2017,제조업,부채및자본합계,27387470,매출총손익,14031568,설비투자효율,107.65,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17198,C16,0004,2017,제조업,당좌자산,12339166,매출총손익,14031568,노동소득분배율,79.6,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17199,C16,0004,2017,제조업,현금.현금성자산,1977507,매출총손익,14031568,노동소득분배율,79.6,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17200,C16,0004,2017,제조업,유동자산,21552544,매출총손익,14031568,설비투자효율,107.65,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17201,C16,0004,2017,제조업,부채및자본합계,27387470,당기순손익,575254,설비투자효율,107.65,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17202,C16,0004,2017,제조업,유동자산,21552544,매출총손익,14031568,총자본투자효율,17.01,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17203,C16,0004,2017,제조업,유동자산,21552544,매출액,43701652,기계투자효율,4691.34,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17204,C16,0004,2017,제조업,당좌자산,12339166,당기순손익,575254,설비투자효율,107.65,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17205,C16,0004,2017,제조업,유동자산,21552544,당기순손익,575254,기계투자효율,4691.34,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17206,C16,0004,2017,제조업,유동자산,21552544,매출액,43701652,설비투자효율,107.65,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17207,C16,0004,2017,제조업,유동자산,21552544,당기순손익,575254,설비투자효율,107.65,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17208,C16,0004,2017,제조업,당좌자산,12339166,매출원가,29670084,기계투자효율,4691.34,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17209,C16,0004,2017,제조업,당좌자산,12339166,매출원가,29670084,총자본투자효율,17.01,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17210,C16,0004,2017,제조업,유동자산,21552544,매출총손익,14031568,기계투자효율,4691.34,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17211,C16,0004,2017,제조업,당좌자산,12339166,매출액,43701652,총자본투자효율,17.01,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17212,C16,0004,2017,제조업,당좌자산,12339166,매출액,43701652,설비투자효율,107.65,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17213,C16,0004,2017,제조업,부채및자본합계,27387470,매출원가,29670084,설비투자효율,107.65,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17214,C16,0004,2017,제조업,현금.현금성자산,1977507,당기순손익,575254,설비투자효율,107.65,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17215,C16,0004,2017,제조업,부채및자본합계,27387470,매출총손익,14031568,기계투자효율,4691.34,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17216,C16,0004,2017,제조업,당좌자산,12339166,매출액,43701652,기계투자효율,4691.34,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17217,C16,0004,2017,제조업,부채및자본합계,27387470,당기순손익,575254,기계투자효율,4691.34,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17218,C16,0004,2017,제조업,현금.현금성자산,1977507,매출액,43701652,설비투자효율,107.65,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17219,C16,0004,2017,제조업,현금.현금성자산,1977507,매출총손익,14031568,기계투자효율,4691.34,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17220,C16,0004,2017,제조업,유동자산,21552544,매출원가,29670084,총자본투자효율,17.01,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17221,C16,0004,2017,제조업,유동자산,21552544,매출원가,29670084,기계투자효율,4691.34,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17222,C16,0004,2017,제조업,당좌자산,12339166,매출액,43701652,설비투자효율,107.65,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17223,C16,0004,2017,제조업,당좌자산,12339166,매출총손익,14031568,기계투자효율,4691.34,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17224,C16,0004,2017,제조업,현금.현금성자산,1977507,매출원가,29670084,기계투자효율,4691.34,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17225,C16,0004,2017,제조업,당좌자산,12339166,당기순손익,575254,노동소득분배율,79.6,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17226,C16,0004,2017,제조업,유동자산,21552544,매출액,43701652,노동소득분배율,79.6,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17227,C16,0004,2017,제조업,현금.현금성자산,1977507,당기순손익,575254,기계투자효율,4691.34,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17228,C16,0004,2017,제조업,당좌자산,12339166,매출원가,29670084,노동소득분배율,79.6,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17229,C16,0004,2017,제조업,유동자산,21552544,매출원가,29670084,기계투자효율,4691.34,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17230,C16,0004,2017,제조업,현금.현금성자산,1977507,매출원가,29670084,총자본투자효율,17.01,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17231,C16,0004,2017,제조업,당좌자산,12339166,매출원가,29670084,설비투자효율,107.65,총자산증가율,3.55,1591959873,1511759855,99366320,123845412,59,27
20220216,17232,C16,0004,2017,제조업,유동자산,21552544,당기순손익,575254,노동소득분배율,79.6,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17233,C16,0004,2017,제조업,당좌자산,12339166,매출총손익,14031568,노동소득분배율,79.6,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17234,C16,0004,2017,제조업,부채및자본합계,27387470,매출액,43701652,총자본투자효율,17.01,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17235,C16,0004,2017,제조업,유동자산,21552544,매출원가,29670084,총자본투자효율,17.01,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17236,C16,0004,2017,제조업,현금.현금성자산,1977507,당기순손익,575254,설비투자효율,107.65,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17237,C16,0004,2017,제조업,유동자산,21552544,매출액,43701652,기계투자효율,4691.34,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17238,C16,0004,2017,제조업,유동자산,21552544,매출액,43701652,노동소득분배율,79.6,매출액증가율,-1.11,1591959873,1511759855,99366320,123845412,59,27
20220216,17239,C16,0004,2017,제조업,당좌자산,12339166,매출원가,29670084,기계투자효율,4691.34,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17240,C16,0004,2017,제조업,현금.현금성자산,1977507,매출액,43701652,총자본투자효율,17.01,유형자산증가율,5.52,1591959873,1511759855,99366320,123845412,59,27
20220216,17241,C16,0004,2017,제조업,당좌자산,12339166,매출원가,29670084,총자본투자효율,17.01,유동자산증가율,2.6,1591959873,1511759855,99366320,123845412,59,27
20220216,17242,C16,0004,2018,제조업,현금.현금성자산,2267482,매출액,43941023,노동소득분배율,82.64,총자산증가율,2.79,1631824545,1563889697,88377352,125480536,60,26
20220216,17243,C16,0004,2018,제조업,현금.현금성자산,2267482,당기순손익,275867,총자본투자효율,16.93,총자산증가율,2.79,1631824545,1563889697,88377352,125480536,60,26
20220216,17244,C16,0004,2018,제조업,당좌자산,12170818,매출원가,29822575,노동소득분배율,82.64,매출액증가율,0.21,1631824545,1563889697,88377352,125480536,60,26
20220216,17245,C16,0004,2018,제조업,현금.현금성자산,2267482,매출액,43941023,총자본투자효율,16.93,유동자산증가율,2.1,1631824545,1563889697,88377352,125480536,60,26
20220216,17246,C16,0004,2018,제조업,당좌자산,12170818,당기순손익,275867,설비투자효율,106.71,유형자산증가율,3.48,1631824545,1563889697,88377352,125480536,60,26
20220216,17247,C16,0004,2018,제조업,유동자산,21641511,매출액,43941023,기계투자효율,5376.36,유형자산증가율,3.48,1631824545,1563889697,88377352,125480536,60,26
20220216,17248,C16,0004,2018,제조업,현금.현금성자산,2267482,당기순손익,275867,설비투자효율,106.71,매출액증가율,0.21,1631824545,1563889697,88377352,125480536,60,26
20220216,17249,C16,0004,2018,제조업,현금.현금성자산,2267482,당기순손익,275867,노동소득분배율,82.64,총자산증가율,2.79,1631824545,1563889697,88377352,125480536,60,26
20220216,17250,C16,0004,2018,제조업,당좌자산,12170818,당기순손익,275867,노동소득분배율,82.64,유형자산증가율,3.48,1631824545,1563889697,88377352,125480536,60,26
20220216,17251,C16,0004,2018,제조업,부채및자본합계,29668740,매출액,43941023,노동소득분배율,82.64,유동자산증가율,2.1,1631824545,1563889697,88377352,125480536,60,26
20220216,17252,C16,0004,2018,제조업,부채및자본합계,29668740,매출원가,29822575,설비투자효율,106.71,유동자산증가율,2.1,1631824545,1563889697,88377352,125480536,60,26
20220216,17253,C16,0004,2018,제조업,현금.현금성자산,2267482,당기순손익,275867,기계투자효율,5376.36,유동자산증가율,2.1,1631824545,1563889697,88377352,125480536,60,26
20220216,17254,C16,0004,2018,제조업,부채및자본합계,29668740,매출액,43941023,기계투자효율,5376.36,유형자산증가율,3.48,1631824545,1563889697,88377352,125480536,60,26
20220216,17255,C16,0004,2018,제조업,부채및자본합계,29668740,매출총손익,14118448,노동소득분배율,82.64,유동자산증가율,2.1,1631824545,1563889697,88377352,125480536,60,26
20220216,17256,C16,0004,2018,제조업,부채및자본합계,29668740,매출액,43941023,설비투자효율,106.71,매출액증가율,0.21,1631824545,1563889697,88377352,125480536,60,26
20220216,17257,C16,0004,2018,제조업,유동자산,21641511,매출총손익,14118448,기계투자효율,5376.36,매출액증가율,0.21,1631824545,1563889697,88377352,125480536,60,26
